 1395647643.349938442 , 004.61 007.58 007.74 007.20 004.30 007.81 016.63 011.27 
 1395647643.400168510 , 004.36 007.68 007.85 007.15 004.64 007.88 016.51 011.36 
 1395647643.499078363 , 004.82 007.33 007.49 006.85 004.57 007.65 016.69 011.32 
 1395647643.549724679 , 004.52 007.30 007.72 007.02 004.84 007.64 016.55 011.32 
 1395647643.599265189 , 004.50 007.71 007.49 006.82 004.18 007.71 016.59 011.31 
 1395647643.649889015 , 004.78 007.76 008.31 006.95 004.54 008.04 016.04 011.24 
 1395647643.702041948 , 004.59 007.25 008.16 007.22 004.23 000.00 016.46 011.41 
 1395647643.799107716 , 004.38 007.52 008.07 007.06 004.43 007.78 016.51 011.06 
 1395647643.849741248 , 004.24 007.34 008.13 006.81 004.19 008.07 016.55 011.45 
 1395647643.899281348 , 004.09 007.47 008.00 007.15 004.49 007.88 016.43 011.40 
 1395647643.949910199 , 004.62 007.43 007.99 007.30 004.09 007.87 016.61 011.03 
 1395647643.999523073 , 004.38 007.60 008.23 007.06 004.10 007.69 016.50 010.86 
 1395647644.49073089 , 004.40 007.52 007.64 007.27 004.66 007.56 016.44 011.43 
 1395647644.102664545 , 004.65 007.24 007.64 007.51 004.33 007.90 016.53 011.28 
 1395647644.199758307 , 004.99 007.68 007.70 006.89 003.99 007.53 016.43 011.28 
 1395647644.249312934 , 004.70 007.52 008.11 007.01 004.05 007.57 016.47 011.31 
 1395647644.299942844 , 004.29 007.54 007.84 007.07 004.37 007.72 016.48 011.37 
 1395647644.349573667 , 004.59 007.51 007.57 006.97 003.87 007.48 016.52 011.25 
 1395647644.399106502 , 004.97 007.30 007.56 007.17 004.45 007.71 016.58 011.00 
 1395647644.449757913 , 004.54 007.84 007.83 007.17 004.10 007.80 016.46 011.12 
 1395647644.599388740 , 004.17 007.61 007.89 007.17 004.60 007.59 016.45 011.48 
 1395647644.648937014 , 004.25 007.45 007.76 007.33 004.49 007.83 016.45 011.31 
 1395647644.699577530 , 004.64 007.62 007.42 007.27 004.42 007.80 016.70 011.36 
 1395647644.749138162 , 004.42 007.46 007.81 007.14 004.31 007.90 016.55 011.10 
 1395647644.799781334 , 004.54 007.62 007.93 007.05 004.57 007.99 016.43 011.11 
 1395647644.849415581 , 004.59 007.80 007.71 007.19 004.43 007.88 016.61 010.96 
 1395647644.949486336 , 004.75 007.67 007.98 007.08 004.20 007.81 016.42 011.47 
 1395647644.999037467 , 004.56 007.71 007.61 007.37 004.59 007.88 016.47 011.01 
 1395647645.49657308 , 004.18 007.71 007.96 007.24 004.75 000.00 016.54 011.27 
 1395647645.99190148 , 004.56 007.40 007.57 007.06 004.77 007.93 016.67 011.46 
 1395647645.149809225 , 004.72 007.72 007.82 007.17 004.38 008.17 016.55 011.19 
 1395647645.249989979 , 004.41 007.71 007.86 007.30 004.36 000.00 016.60 011.19 
 1395647645.299605019 , 004.64 007.68 007.71 007.24 004.38 007.98 016.76 011.30 
 1395647645.349155035 , 004.19 007.52 007.74 007.20 004.35 008.16 016.63 011.36 
 1395647645.399809385 , 004.36 007.74 007.89 007.10 004.43 007.86 016.55 011.09 
 1395647645.449668240 , 004.46 007.59 007.82 007.16 004.31 007.85 016.41 011.39 
 1395647645.549753940 , 004.41 007.67 007.83 007.18 004.47 007.93 016.44 011.31 
 1395647645.599290336 , 004.09 007.75 007.74 007.19 004.51 007.90 016.35 011.41 
 1395647645.649912485 , 004.47 007.60 007.60 007.06 004.45 008.04 016.48 011.25 
 1395647645.699536047 , 004.62 007.54 007.71 007.11 004.43 007.61 016.27 011.31 
 1395647645.749085221 , 004.46 007.88 007.65 007.21 004.28 007.80 016.49 011.22 
 1395647645.799730629 , 004.26 007.62 007.48 006.90 004.46 007.79 016.63 011.38 
 1395647645.899845456 , 004.37 007.49 007.84 007.23 004.41 007.84 016.76 011.13 
 1395647645.949479844 , 004.41 007.65 007.71 007.21 004.11 007.93 016.39 011.32 
 1395647645.999022172 , 004.69 007.41 007.78 007.15 004.32 007.48 016.36 011.09 
 1395647646.49642788 , 004.28 007.66 007.83 006.89 004.11 008.15 016.57 011.11 
 1395647646.99180999 , 004.43 007.58 007.68 007.22 004.45 008.07 016.43 011.12 
 1395647646.149818791 , 004.38 007.46 007.50 007.42 004.45 007.85 016.49 011.20 
 1395647646.203167476 , 004.65 007.65 007.48 007.20 004.38 007.96 016.59 011.40 
 1395647646.299232065 , 004.51 007.57 007.64 007.16 004.55 007.88 016.36 011.27 
 1395647646.349862529 , 004.65 007.75 007.89 007.29 004.38 007.77 016.38 011.25 
 1395647646.399563816 , 004.48 007.70 007.52 007.36 004.36 007.93 016.73 011.23 
 1395647646.449114469 , 004.23 007.69 007.79 007.40 004.56 007.97 016.49 011.19 
