 1395649108.269871530 , 005.83 012.07 008.99 006.37 003.36 004.62 000.00 000.00 
 1395649108.369862594 , 006.05 012.12 008.98 006.74 003.34 004.48 000.00 000.00 
 1395649108.469953952 , 005.73 011.94 009.21 006.38 003.36 004.60 000.00 000.00 
 1395649108.568963752 , 005.51 012.10 008.45 006.46 003.17 004.61 000.00 000.00 
 1395649108.622453098 , 005.89 012.33 008.76 006.29 003.35 004.51 000.00 000.00 
 1395649108.719442314 , 006.15 012.77 009.11 006.57 003.18 004.50 000.00 000.00 
 1395649108.819443995 , 005.62 000.00 008.99 006.70 003.19 004.56 000.00 000.00 
 1395649108.919361940 , 006.34 012.99 008.76 006.58 003.24 004.50 000.00 000.00 
 1395649109.19378359 , 005.73 012.86 008.99 006.15 003.32 004.35 000.00 000.00 
 1395649109.119388003 , 006.07 012.44 008.81 006.37 003.74 004.61 000.00 000.00 
 1395649109.172078645 , 006.09 013.14 008.72 005.91 003.06 004.56 000.00 000.00 
 1395649109.269092096 , 006.34 012.18 008.72 006.37 003.20 004.19 000.00 000.00 
 1395649109.368953612 , 005.54 012.66 008.82 006.28 003.64 005.04 000.00 000.00 
 1395649109.468965631 , 005.87 013.04 008.54 006.67 003.56 004.58 000.00 000.00 
 1395649109.519502921 , 005.97 012.65 008.99 005.96 003.19 004.13 000.00 000.00 
 1395649109.619509844 , 006.01 012.59 008.45 006.46 003.06 004.60 000.00 000.00 
 1395649109.719512087 , 005.72 013.03 008.98 006.44 003.35 004.46 000.00 000.00 
 1395649109.769060008 , 006.03 012.75 008.80 006.14 003.21 004.06 000.00 000.00 
 1395649109.869083619 , 005.55 000.00 009.12 006.52 003.30 004.70 021.05 000.00 
 1395649109.969091032 , 005.70 012.80 008.76 006.27 003.48 004.49 000.00 000.00 
 1395649110.22454452 , 005.65 012.61 008.91 006.54 003.12 004.29 000.00 000.00 
 1395649110.119421320 , 005.69 012.05 008.82 006.10 002.88 004.46 000.00 000.00 
 1395649110.219420208 , 005.72 012.50 008.63 006.41 003.68 004.33 000.00 000.00 
 1395649110.319421825 , 006.23 000.00 008.87 006.69 003.23 004.74 020.98 000.00 
 1395649110.419418683 , 005.65 000.00 008.54 005.98 003.27 004.63 000.00 000.00 
 1395649110.519409194 , 005.91 012.80 008.86 006.70 003.42 004.61 000.00 000.00 
 1395649110.619402777 , 005.59 000.00 008.84 006.43 003.70 004.75 000.00 000.00 
 1395649110.719418986 , 006.54 012.70 008.77 006.23 003.22 004.35 000.00 000.00 
 1395649110.819416897 , 005.68 014.25 008.66 006.42 003.29 004.33 000.00 000.00 
 1395649110.868955602 , 005.71 012.14 008.76 006.62 003.56 004.60 000.00 000.00 
 1395649111.240703783 , 005.45 011.40 008.99 006.52 003.36 004.33 020.74 000.00 
 1395649111.291167532 , 006.29 012.92 008.40 006.39 003.26 004.43 000.00 000.00 
 1395649111.391047203 , 006.20 000.00 009.12 006.30 003.73 004.51 000.00 000.00 
 1395649111.491922949 , 005.78 012.79 008.50 006.11 003.52 004.43 000.00 000.00 
 1395649111.591745766 , 005.54 011.83 008.81 006.55 003.56 004.41 000.00 000.00 
 1395649111.641388042 , 005.89 012.54 008.72 006.54 003.50 004.81 000.00 000.00 
 1395649111.741212959 , 006.12 012.62 008.80 006.66 003.33 004.31 000.00 000.00 
 1395649111.841015313 , 005.85 012.27 008.45 006.33 003.54 004.59 000.00 000.00 
 1395649111.891357682 , 005.61 012.29 008.65 006.59 003.18 004.20 021.01 000.00 
 1395649111.991159686 , 005.80 012.40 008.97 006.56 003.39 004.83 000.00 000.00 
 1395649112.91033283 , 005.75 013.06 008.63 006.40 003.44 004.64 000.00 000.00 
 1395649112.191920830 , 005.84 012.56 008.47 006.56 003.54 004.37 000.00 000.00 
 1395649112.241827595 , 005.98 012.56 009.07 006.46 003.41 004.55 000.00 000.00 
 1395649112.341686664 , 005.75 012.90 008.53 006.43 003.45 004.29 000.00 000.00 
 1395649112.441475196 , 005.98 011.65 008.62 006.36 003.17 004.78 000.00 000.00 
 1395649112.493574067 , 005.86 012.28 008.67 006.11 003.64 003.99 000.00 000.00 
 1395649112.591345788 , 005.45 012.63 008.70 006.43 003.55 004.47 000.00 000.00 
 1395649112.691118461 , 005.86 013.34 008.89 005.98 003.19 004.47 000.00 000.00 
 1395649112.790889040 , 006.24 000.00 008.77 006.35 003.46 004.50 000.00 000.00 
 1395649112.891722742 , 006.01 012.98 008.76 006.67 003.28 004.92 000.00 000.00 
 1395649112.991574894 , 005.56 013.41 009.03 006.62 003.04 004.92 000.00 000.00 
 1395649113.42199908 , 005.88 012.81 008.66 006.53 003.35 004.45 000.00 000.00 
 1395649113.140969243 , 005.91 012.57 008.67 006.60 003.51 004.42 000.00 000.00 
