 1395647374.51687869 , 004.03 008.58 011.20 008.50 002.69 007.02 000.00 015.82 
 1395647374.151414517 , 004.01 008.44 011.30 008.73 002.58 006.86 000.00 016.20 
 1395647374.200954965 , 003.97 008.43 011.17 008.71 002.68 007.02 000.00 016.16 
 1395647374.300764725 , 003.97 008.77 011.14 008.72 002.28 006.89 000.00 015.93 
 1395647374.351117080 , 004.06 008.53 011.04 008.54 002.49 006.98 000.00 016.07 
 1395647374.451775899 , 003.58 008.59 011.05 008.60 002.78 006.75 000.00 016.16 
 1395647374.501382207 , 004.04 008.58 011.08 008.82 002.94 007.01 000.00 016.16 
 1395647374.601290935 , 003.86 008.13 011.19 008.65 002.75 006.96 000.00 016.16 
 1395647374.651646007 , 003.81 008.35 011.20 008.45 002.86 006.91 000.00 016.44 
 1395647374.751533572 , 003.55 008.64 011.06 008.57 002.62 007.15 000.00 016.24 
 1395647374.801056211 , 003.71 008.89 011.01 008.66 002.66 007.07 000.00 016.23 
 1395647374.901723621 , 003.71 008.38 010.89 008.62 002.48 007.02 000.00 016.52 
 1395647374.951076893 , 004.22 008.42 011.10 008.33 002.82 006.95 000.00 016.17 
 1395647375.50882463 , 004.36 008.34 011.11 008.73 002.58 006.99 000.00 016.11 
 1395647375.101483521 , 004.24 008.52 011.20 008.47 002.72 006.97 000.00 016.12 
 1395647375.155863759 , 003.83 008.42 011.08 008.34 002.49 006.74 000.00 015.94 
 1395647375.251683974 , 004.07 008.44 011.09 008.50 002.59 007.08 000.00 016.57 
 1395647375.351589977 , 004.21 008.56 010.76 008.61 002.36 006.89 000.00 016.21 
 1395647375.683661043 , 004.10 008.71 010.90 008.70 002.81 006.97 000.00 016.00 
 1395647375.784483220 , 003.73 008.70 010.74 008.68 002.62 007.07 000.00 016.00 
 1395647375.833821201 , 003.69 008.36 010.87 008.80 002.59 007.08 000.00 016.17 
 1395647375.934557824 , 003.60 008.52 011.31 008.67 002.56 006.92 000.00 016.52 
 1395647375.984030523 , 004.27 008.40 010.82 008.72 002.44 006.92 000.00 016.08 
 1395647376.83947981 , 003.61 008.40 011.10 008.61 002.18 006.83 000.00 016.12 
 1395647376.134296281 , 003.91 008.79 011.01 008.48 002.72 007.09 000.00 016.48 
 1395647376.234247472 , 003.74 008.56 010.85 008.75 002.71 007.05 000.00 016.15 
 1395647376.284632857 , 003.99 008.38 010.94 008.68 002.77 006.80 000.00 016.36 
 1395647376.336999291 , 003.90 008.40 010.76 008.64 002.94 007.06 000.00 016.26 
 1395647376.434735464 , 004.23 008.81 011.05 008.67 003.07 006.92 000.00 016.37 
 1395647376.534717311 , 003.81 008.33 011.21 008.46 002.47 006.98 000.00 016.08 
 1395647376.584156213 , 003.91 008.48 011.03 008.58 003.03 007.01 000.00 016.55 
 1395647376.634508777 , 004.46 008.64 011.18 008.67 003.08 006.93 000.00 016.17 
 1395647376.734345490 , 004.23 008.27 010.88 008.72 003.04 006.87 000.00 016.27 
 1395647376.786613242 , 003.86 008.50 011.08 008.62 002.53 006.98 000.00 016.17 
 1395647376.884432245 , 003.86 008.43 010.89 008.63 003.13 007.07 000.00 016.40 
