 1395651368.14252907 , 000.00 008.36 004.61 005.74 000.00 000.00 007.51 009.32 
 1395651368.113979410 , 000.00 008.52 004.45 005.79 000.00 000.00 000.00 009.27 
 1395651368.264293569 , 000.00 008.57 004.46 005.87 000.00 000.00 000.00 000.00 
 1395651368.364150265 , 000.00 008.39 004.01 005.88 000.00 000.00 000.00 009.44 
 1395651368.514192949 , 000.00 008.66 003.96 005.80 000.00 000.00 000.00 009.40 
 1395651368.615020993 , 000.00 008.36 004.37 005.93 000.00 000.00 000.00 000.00 
 1395651368.763773918 , 000.00 008.46 004.27 006.18 000.00 000.00 000.00 009.53 
 1395651368.864338171 , 000.00 008.50 004.68 005.59 000.00 000.00 000.00 009.29 
 1395651368.963894267 , 000.00 008.50 004.33 005.60 000.00 000.00 007.39 009.27 
 1395651369.114674615 , 000.00 008.34 004.45 005.96 000.00 000.00 000.00 009.27 
 1395651369.214516360 , 000.00 008.43 004.46 005.70 000.00 000.00 007.70 009.16 
 1395651369.314274509 , 000.00 008.43 004.38 005.65 000.00 000.00 000.00 009.67 
 1395651369.464293654 , 000.00 008.48 004.60 005.68 000.00 000.00 000.00 009.21 
 1395651369.564052642 , 000.00 008.44 004.23 005.73 000.00 000.00 007.26 009.05 
 1395651369.663879093 , 011.31 008.67 004.70 005.94 000.00 000.00 007.28 009.17 
 1395651369.764695542 , 009.90 008.34 004.76 005.91 000.00 000.00 007.25 009.48 
 1395651369.864532329 , 000.00 008.33 004.65 005.81 000.00 000.00 007.16 009.13 
 1395651369.964284962 , 000.00 008.36 004.77 005.61 000.00 000.00 007.21 008.98 
 1395651370.63910200 , 000.00 008.38 004.74 005.78 000.00 000.00 007.14 009.26 
 1395651370.214237208 , 000.00 000.00 004.47 005.88 000.00 000.00 000.00 009.16 
 1395651370.313999262 , 000.00 008.32 004.28 005.73 000.00 000.00 007.24 009.12 
 1395651370.413751960 , 000.00 008.45 004.32 005.55 000.00 000.00 007.20 009.26 
 1395651370.514561430 , 000.00 008.62 004.61 005.95 000.00 000.00 007.47 009.03 
 1395651370.664256167 , 000.00 000.00 004.54 005.74 000.00 000.00 000.00 009.32 
