 1395646475.137696690 , 005.96 003.49 009.09 010.61 000.00 000.00 009.12 006.96 
 1395646475.237559181 , 005.43 003.46 009.04 010.70 000.00 000.00 009.60 006.84 
 1395646475.335560190 , 005.16 003.49 009.20 010.76 000.00 000.00 000.00 006.96 
 1395646475.483891343 , 005.55 003.60 009.16 010.50 000.00 000.00 000.00 006.88 
 1395646475.583660037 , 005.71 003.30 008.87 010.78 000.00 000.00 000.00 006.63 
 1395646475.636308213 , 005.60 003.50 008.95 010.44 000.00 000.00 009.11 006.86 
 1395646475.733091748 , 005.88 003.44 008.99 010.62 000.00 000.00 008.91 006.88 
 1395646475.833958416 , 005.61 003.60 009.14 010.50 000.00 000.00 009.12 006.57 
 1395646475.933594058 , 005.84 003.81 008.74 011.00 000.00 000.00 009.30 006.85 
 1395646476.33396904 , 005.87 003.45 008.63 010.67 000.00 000.00 008.82 006.86 
 1395646476.83751283 , 006.08 003.68 008.85 011.00 000.00 000.00 008.77 006.47 
 1395646476.183342370 , 005.69 003.69 008.79 010.53 000.00 000.00 008.85 007.16 
 1395646476.283945455 , 006.06 003.13 008.86 010.59 000.00 000.00 000.00 006.84 
 1395646476.383516988 , 005.93 003.61 008.77 010.56 000.00 000.00 009.25 006.87 
 1395646476.483115828 , 006.23 003.26 008.71 010.85 000.00 000.00 009.11 006.94 
 1395646476.583823674 , 005.62 003.63 009.05 010.37 000.00 000.00 000.00 006.98 
 1395646476.926029273 , 005.94 003.26 008.82 010.76 000.00 000.00 000.00 006.66 
 1395646476.976551758 , 006.14 003.47 009.16 011.08 000.00 000.00 000.00 006.89 
 1395646477.77222170 , 005.64 003.30 008.89 010.69 000.00 000.00 000.00 006.56 
 1395646477.177227973 , 005.55 004.13 009.03 010.67 000.00 000.00 000.00 006.86 
 1395646477.277230357 , 005.87 003.41 009.04 010.47 000.00 000.00 009.28 006.83 
 1395646477.377201452 , 006.01 003.62 008.95 010.62 000.00 000.00 000.00 006.61 
 1395646477.477171772 , 005.45 003.56 008.66 011.04 000.00 000.00 008.75 006.77 
 1395646477.577146290 , 005.75 003.73 009.28 010.59 000.00 000.00 008.89 006.78 
 1395646477.676858622 , 005.79 003.58 009.02 010.80 000.00 000.00 000.00 006.63 
 1395646477.776803454 , 005.91 003.69 009.17 011.06 000.00 000.00 000.00 006.91 
 1395646477.876494829 , 005.57 003.31 009.07 011.08 000.00 000.00 009.23 006.53 
 1395646477.926829513 , 005.79 003.88 009.11 011.05 000.00 000.00 008.82 007.05 
 1395646478.26541217 , 005.75 003.36 009.03 010.67 000.00 000.00 008.93 006.38 
 1395646478.127243755 , 005.88 003.88 009.05 011.01 000.00 000.00 008.95 007.22 
 1395646478.226961463 , 006.12 003.54 009.02 010.81 000.00 000.00 009.05 006.94 
 1395646478.326626723 , 005.62 003.71 009.14 010.79 000.00 000.00 000.00 007.01 
