 1395651041.759778502 , 000.00 007.62 006.34 011.32 000.00 019.24 004.23 003.96 
 1395651041.859836195 , 000.00 007.71 006.49 011.31 000.00 018.25 004.31 004.46 
 1395651041.909286550 , 000.00 007.44 006.56 011.09 000.00 018.72 004.23 003.97 
 1395651042.9285436 , 000.00 007.57 006.34 010.99 000.00 019.06 004.25 003.96 
 1395651042.110222016 , 000.00 007.53 006.39 011.20 000.00 018.42 004.08 004.00 
 1395651042.209192565 , 000.00 007.64 006.42 011.28 000.00 019.02 004.10 003.87 
 1395651042.310262327 , 000.00 007.58 006.33 011.17 000.00 019.08 004.13 000.00 
 1395651042.409228544 , 000.00 008.06 006.31 011.35 000.00 018.18 004.23 004.05 
 1395651042.509223450 , 000.00 007.48 006.83 011.27 000.00 000.00 004.45 004.03 
 1395651042.609992903 , 000.00 007.55 006.63 011.39 000.00 018.19 004.33 004.07 
 1395651042.709961967 , 000.00 007.45 006.35 011.47 000.00 018.05 004.37 003.83 
 1395651042.809741349 , 000.00 007.66 006.61 011.49 000.00 018.23 004.52 004.15 
 1395651042.859261822 , 000.00 007.62 006.37 011.53 000.00 018.79 003.95 004.14 
 1395651042.959249467 , 000.00 007.71 006.56 011.60 000.00 018.66 004.18 003.87 
 1395651043.60014371 , 000.00 007.30 006.75 011.33 000.00 018.45 004.40 004.18 
 1395651043.160091067 , 000.00 007.54 006.63 011.46 000.00 018.32 004.41 003.96 
 1395651043.260144714 , 000.00 007.66 006.33 011.36 000.00 000.00 004.23 004.19 
 1395651043.360019842 , 000.00 007.38 006.74 011.00 000.00 018.41 004.00 004.10 
 1395651043.411834534 , 000.00 007.49 006.73 011.26 000.00 018.89 003.88 004.36 
 1395651043.509819966 , 000.00 007.19 006.56 011.22 000.00 018.50 004.22 004.05 
 1395651043.609610939 , 000.00 007.66 006.70 010.95 000.00 000.00 004.15 003.99 
 1395651043.709631549 , 000.00 007.61 006.70 010.71 000.00 018.68 004.11 003.91 
