 1395648624.97767087 , 006.57 005.61 005.89 000.00 009.32 000.00 016.41 007.18 
 1395648624.197955107 , 006.36 005.61 005.89 000.00 009.18 000.00 017.97 007.07 
 1395648624.247508822 , 006.05 005.56 005.83 000.00 009.11 000.00 016.08 007.15 
 1395648624.347676940 , 006.29 005.69 006.05 000.00 008.98 000.00 016.07 007.03 
 1395648624.447823125 , 006.16 005.42 006.02 000.00 009.23 000.00 016.19 006.99 
 1395648624.547941865 , 006.26 006.02 005.98 000.00 000.00 000.00 016.78 007.04 
 1395648624.648062208 , 006.46 005.51 006.09 007.83 009.22 000.00 016.40 006.89 
 1395648624.748226967 , 000.00 005.96 006.18 000.00 009.09 000.00 016.97 007.01 
 1395648624.847313450 , 006.30 005.82 006.26 000.00 009.18 000.00 000.00 007.00 
 1395648624.947423807 , 006.17 005.84 006.14 000.00 009.25 000.00 015.14 006.91 
 1395648625.2234619 , 006.19 005.96 006.32 000.00 009.23 000.00 015.22 007.17 
 1395648625.147849783 , 006.20 005.54 006.21 000.00 009.40 000.00 015.92 007.17 
 1395648625.197400709 , 006.24 005.70 006.08 000.00 009.15 000.00 016.36 007.01 
 1395648625.297509871 , 006.43 005.68 005.94 000.00 009.16 000.00 016.69 007.15 
 1395648625.397664929 , 006.32 005.65 005.92 000.00 008.98 000.00 000.00 006.91 
 1395648625.497745190 , 006.52 005.55 005.76 000.00 009.13 000.00 016.45 006.95 
 1395648625.550859410 , 006.33 005.74 006.19 000.00 009.10 000.00 015.83 006.99 
 1395648625.648735753 , 006.21 005.94 005.73 000.00 009.14 000.00 016.14 007.37 
 1395648625.747849546 , 006.21 005.88 006.06 000.00 009.16 000.00 015.92 007.02 
 1395648625.847944189 , 006.43 005.71 005.91 000.00 009.13 000.00 015.75 006.90 
 1395648625.948050909 , 006.34 005.48 006.16 000.00 009.23 000.00 015.54 007.10 
 1395648625.997670070 , 005.97 005.60 006.19 007.33 009.16 000.00 016.16 007.07 
 1395648626.97741805 , 006.15 005.87 005.94 000.00 009.34 000.00 016.10 007.22 
 1395648626.197816748 , 006.28 005.36 005.83 000.00 009.20 000.00 016.53 007.18 
 1395648626.297908530 , 005.89 005.48 006.01 000.00 008.99 000.00 016.38 006.87 
 1395648626.347442549 , 006.57 005.75 005.91 000.00 009.35 000.00 017.08 006.96 
 1395648626.447607941 , 006.25 005.70 006.06 000.00 009.00 000.00 017.86 006.94 
 1395648626.547734435 , 006.46 005.34 005.79 000.00 009.18 000.00 017.62 007.01 
 1395648626.647849051 , 006.32 005.41 005.91 000.00 009.28 000.00 018.74 006.84 
 1395648626.747978403 , 006.17 005.91 005.98 000.00 009.23 000.00 017.17 007.20 
 1395648626.848071999 , 006.39 005.50 006.00 000.00 009.13 000.00 018.37 006.93 
 1395648626.947161624 , 006.73 005.91 005.87 000.00 009.25 000.00 017.44 006.98 
 1395648626.997784473 , 006.53 005.45 005.93 000.00 009.08 000.00 017.04 007.31 
 1395648627.97859980 , 006.18 005.42 006.00 000.00 009.15 000.00 016.95 007.20 
 1395648627.197934294 , 006.62 005.93 005.84 000.00 008.95 000.00 017.73 007.24 
 1395648627.298011269 , 005.95 005.59 006.03 000.00 008.98 000.00 017.13 007.19 
 1395648627.398168904 , 006.43 005.47 005.78 000.00 009.03 000.00 017.27 007.08 
 1395648627.498254260 , 006.56 005.73 005.80 000.00 009.12 000.00 017.29 007.17 
 1395648627.820712511 , 006.78 006.12 005.98 000.00 009.35 000.00 000.00 006.93 
 1395648627.871455069 , 006.11 005.59 006.15 000.00 008.90 000.00 016.49 007.05 
 1395648627.971600971 , 005.96 005.78 005.80 000.00 009.16 000.00 016.86 007.00 
 1395648628.71722367 , 000.00 005.84 005.74 000.00 009.28 000.00 016.81 007.02 
 1395648628.175746835 , 006.70 005.97 005.87 000.00 009.13 000.00 017.09 006.80 
 1395648628.271905715 , 006.26 005.87 005.91 000.00 009.18 000.00 016.99 006.92 
 1395648628.370922494 , 006.38 005.63 006.10 000.00 009.27 000.00 016.76 006.93 
 1395648628.470926204 , 000.00 005.41 006.03 000.00 009.31 000.00 016.77 006.93 
 1395648628.571730714 , 000.00 005.42 005.84 000.00 009.30 000.00 016.70 007.02 
 1395648628.671601724 , 006.16 005.45 005.93 000.00 009.33 000.00 016.70 006.91 
 1395648628.771383893 , 006.29 005.94 006.15 000.00 009.23 000.00 017.82 007.07 
 1395648628.871165575 , 006.35 005.97 006.12 000.00 009.25 000.00 016.58 006.85 
 1395648628.970942018 , 006.14 006.14 005.64 000.00 009.05 000.00 016.73 007.09 
 1395648629.24226656 , 006.43 005.52 005.89 000.00 009.13 000.00 016.94 006.92 
 1395648629.122228091 , 006.51 005.65 005.89 000.00 009.23 000.00 016.89 006.92 
 1395648629.221021659 , 006.42 005.68 006.09 000.00 009.22 000.00 016.78 006.98 
 1395648629.321878688 , 006.29 005.47 005.84 000.00 009.23 000.00 016.96 006.86 
 1395648629.470911121 , 006.80 005.29 005.88 000.00 000.00 000.00 000.00 007.05 
 1395648629.571735319 , 006.33 005.88 006.16 000.00 009.00 000.00 000.00 007.19 
 1395648629.671588242 , 006.24 005.84 005.97 000.00 009.44 000.00 016.52 007.07 
 1395648629.771361266 , 006.70 005.77 005.68 000.00 009.13 000.00 017.65 007.03 
 1395648629.820912678 , 006.35 005.79 005.85 000.00 009.28 000.00 018.08 007.20 
 1395648629.924726298 , 006.09 005.53 006.33 000.00 010.22 000.00 018.31 007.00 
 1395648630.21578765 , 006.62 005.96 005.85 000.00 000.00 000.00 017.52 007.01 
 1395648630.121482675 , 006.23 005.63 006.03 007.45 009.39 000.00 018.15 006.75 
 1395648630.221344396 , 006.25 005.77 005.73 000.00 009.32 000.00 018.28 006.73 
 1395648630.272353189 , 005.96 005.37 005.97 000.00 009.07 000.00 017.81 006.91 
 1395648630.371099963 , 006.29 005.78 006.01 000.00 009.12 000.00 017.77 006.78 
 1395648630.470851614 , 006.53 005.89 006.01 000.00 009.23 000.00 017.96 006.98 
 1395648630.571702005 , 000.00 005.75 006.00 000.00 009.32 000.00 017.79 006.85 
 1395648630.671451006 , 006.14 005.62 005.89 000.00 009.30 000.00 018.03 006.80 
 1395648630.771207896 , 006.14 005.56 005.97 007.26 009.21 000.00 018.23 006.88 
 1395648630.823977104 , 005.83 005.86 006.03 000.00 009.16 000.00 017.95 007.12 
 1395648630.921796944 , 006.20 005.16 005.87 007.31 009.13 000.00 018.70 007.06 
 1395648631.21620810 , 006.57 005.20 005.69 007.48 008.90 000.00 018.48 006.86 
 1395648631.71924137 , 005.81 005.79 006.19 007.45 008.93 000.00 018.16 007.02 
 1395648631.171706659 , 006.33 005.78 005.87 007.33 008.89 000.00 017.95 006.86 
 1395648631.221229719 , 006.34 006.05 005.87 007.33 008.86 000.00 019.29 006.88 
 1395648631.320978430 , 006.38 005.61 005.89 007.06 008.98 000.00 018.37 006.77 
 1395648631.371307807 , 006.23 005.71 006.02 007.29 009.12 000.00 017.96 006.92 
 1395648631.471135029 , 006.06 005.29 006.04 006.88 009.11 000.00 016.90 007.03 
 1395648631.621486697 , 006.69 005.73 005.56 007.09 009.13 000.00 016.85 006.74 
 1395648631.721322987 , 006.20 005.53 006.10 007.17 009.21 000.00 017.16 006.99 
 1395648631.771644961 , 006.42 005.66 006.11 006.98 009.36 000.00 017.14 006.95 
 1395648631.871398219 , 005.47 005.52 005.83 007.49 009.17 000.00 018.12 006.84 
 1395648631.921229902 , 006.09 005.53 005.65 007.33 009.21 000.00 017.22 006.96 
 1395648632.20980368 , 000.00 005.70 005.98 007.25 009.40 000.00 000.00 006.94 
 1395648632.121803453 , 005.91 005.69 005.65 007.49 009.32 000.00 016.88 007.29 
 1395648632.175975707 , 006.27 005.75 005.97 007.08 009.44 000.00 019.01 007.23 
 1395648632.271778392 , 006.34 005.98 005.96 000.00 009.34 000.00 017.74 007.17 
 1395648632.371645773 , 006.19 005.84 005.96 000.00 009.16 000.00 018.79 007.03 
 1395648632.471395608 , 006.34 005.66 005.85 007.40 009.28 000.00 019.99 007.10 
 1395648632.520932424 , 000.00 005.89 005.96 007.31 009.17 000.00 018.18 007.10 
 1395648632.621754740 , 006.18 005.42 006.08 000.00 009.43 000.00 018.36 007.08 
 1395648632.721731982 , 006.52 005.62 005.57 007.45 009.36 000.00 000.00 007.06 
 1395648632.771160401 , 006.28 005.22 006.17 007.18 009.40 000.00 017.93 007.02 
 1395648632.870904300 , 006.60 005.80 005.78 000.00 009.39 000.00 017.75 006.80 
 1395648632.971707621 , 006.20 005.56 005.66 007.35 009.22 000.00 017.66 007.09 
 1395648633.71563895 , 000.00 005.51 005.57 000.00 009.18 000.00 017.62 007.21 
 1395648633.122354225 , 006.34 005.78 005.66 007.29 009.13 000.00 018.46 007.16 
 1395648633.221309617 , 005.98 005.96 006.06 006.98 009.31 000.00 017.77 006.83 
 1395648633.271718466 , 006.24 005.50 006.16 007.12 009.16 000.00 017.62 006.79 
 1395648633.371653942 , 006.12 005.62 005.88 007.06 010.06 000.00 018.00 006.97 
 1395648633.421181398 , 006.21 005.15 005.99 007.11 009.16 000.00 018.61 006.73 
 1395648633.521101576 , 006.00 005.57 005.75 007.19 009.11 000.00 017.18 007.12 
 1395648633.620962179 , 006.28 005.71 005.82 007.35 009.34 000.00 017.62 006.93 
 1395648633.671363772 , 006.27 005.74 005.78 007.25 009.20 000.00 017.31 007.09 
 1395648634.16392774 , 006.23 005.88 006.01 007.36 009.40 000.00 017.25 007.03 
 1395648634.66829425 , 006.37 006.20 006.15 000.00 000.00 000.00 017.82 007.26 
 1395648634.166664398 , 000.00 005.66 005.97 007.70 009.32 022.03 017.53 007.10 
 1395648634.267552225 , 006.43 005.73 005.79 000.00 009.07 000.00 018.25 007.05 
 1395648634.317167685 , 006.01 006.01 005.98 000.00 009.24 000.00 017.52 006.88 
 1395648634.417247591 , 006.37 005.65 005.82 007.38 009.21 000.00 017.72 007.16 
 1395648634.517329106 , 006.51 005.71 005.84 000.00 009.21 000.00 017.81 006.94 
 1395648634.566967958 , 006.25 005.85 006.24 007.56 009.28 000.00 017.43 007.08 
 1395648634.666929480 , 005.81 005.69 005.93 000.00 009.32 000.00 017.67 007.17 
 1395648634.766794620 , 006.28 005.78 006.50 000.00 009.22 000.00 018.31 007.08 
 1395648634.867508899 , 006.30 005.87 005.95 000.00 008.98 000.00 017.96 007.10 
 1395648634.917114646 , 006.08 005.87 005.88 000.00 009.17 000.00 017.49 007.01 
 1395648635.67335705 , 000.00 005.69 006.33 000.00 009.25 000.00 017.79 007.18 
 1395648635.116863582 , 006.25 005.41 006.03 000.00 009.25 000.00 017.78 007.17 
 1395648635.216667125 , 000.00 005.71 006.21 000.00 009.26 022.31 017.78 007.13 
 1395648635.270726999 , 005.54 005.67 006.21 000.00 009.23 022.97 017.65 007.03 
 1395648635.366515021 , 006.25 005.84 005.86 000.00 009.12 000.00 017.63 007.26 
 1395648635.467398661 , 006.40 005.69 006.09 000.00 009.27 000.00 017.43 007.38 
 1395648635.567276866 , 006.27 005.87 006.00 000.00 009.25 000.00 017.71 007.19 
 1395648635.616830305 , 006.25 005.96 005.93 000.00 009.07 000.00 017.95 007.05 
 1395648635.716638177 , 006.52 005.64 005.88 000.00 009.01 000.00 017.57 006.96 
 1395648635.817474743 , 006.53 005.60 005.88 007.48 009.07 000.00 017.31 007.02 
 1395648635.871227738 , 006.23 005.46 005.66 000.00 008.93 000.00 016.80 007.02 
 1395648635.969226440 , 005.41 005.26 005.73 000.00 009.24 000.00 016.70 007.02 
 1395648636.67039576 , 005.74 005.51 005.97 000.00 009.13 021.99 016.28 007.38 
