 1395650757.753341153 , 008.35 006.62 005.07 009.71 015.30 021.33 006.02 007.37 
 1395650757.853356803 , 008.38 006.74 005.13 009.62 013.53 021.24 006.19 007.34 
 1395650757.902897666 , 008.54 006.61 005.02 009.49 014.57 021.52 006.20 007.72 
 1395650757.952448451 , 008.37 006.75 004.89 009.37 014.47 021.44 005.96 007.47 
 1395650758.2975760 , 008.48 006.61 005.00 009.21 014.94 021.58 006.24 007.43 
 1395650758.52548402 , 008.40 006.92 005.10 009.48 014.71 022.14 006.16 007.64 
 1395650758.152546107 , 008.36 006.69 005.05 009.21 015.82 021.79 006.14 007.44 
 1395650758.203082490 , 008.41 006.56 005.41 009.90 014.49 022.14 006.21 007.75 
 1395650758.252629846 , 008.55 006.76 005.06 009.67 014.38 020.37 006.23 007.48 
 1395650758.303155831 , 008.41 006.71 005.05 010.08 014.52 021.03 006.29 007.79 
 1395650758.352585996 , 008.50 006.76 005.05 009.81 014.29 020.25 006.23 007.88 
 1395650758.452577064 , 008.61 006.73 005.33 009.75 015.50 021.23 006.34 007.70 
 1395650758.503085444 , 008.35 006.42 004.93 009.75 014.39 021.56 006.24 008.17 
 1395650758.552635179 , 008.34 006.65 005.02 009.14 015.34 022.07 006.28 008.16 
 1395650758.603178200 , 008.44 006.78 005.27 009.21 013.81 021.87 006.35 007.72 
 1395650758.652801832 , 008.36 006.40 005.27 009.62 014.23 022.50 006.14 007.95 
 1395650758.752879499 , 008.11 006.35 005.03 007.80 015.40 022.03 006.23 007.98 
 1395650758.803412673 , 008.35 006.37 005.19 009.21 014.75 021.32 006.15 008.06 
 1395650758.852875802 , 008.38 006.45 005.16 009.46 014.61 021.62 006.35 007.98 
 1395650758.903406182 , 008.30 006.57 005.11 009.13 014.42 022.42 006.00 007.72 
 1395650758.953032815 , 008.22 006.78 004.95 009.61 014.90 022.27 006.01 007.86 
 1395650759.6896786 , 008.22 006.62 005.02 008.30 014.75 022.27 006.22 007.66 
 1395650759.102688368 , 008.45 006.66 004.95 009.84 014.66 000.00 006.31 007.83 
 1395650759.153075294 , 008.31 006.89 005.10 009.23 014.53 000.00 006.18 007.76 
 1395650759.253145210 , 008.26 006.57 005.21 008.50 014.43 022.50 006.20 007.84 
 1395650759.302693339 , 008.32 006.62 005.12 009.53 014.37 022.77 006.02 007.44 
 1395650759.353304385 , 008.36 006.39 005.11 009.35 014.43 022.97 006.39 007.42 
 1395650759.405523177 , 008.29 006.56 005.28 000.00 014.58 022.69 006.25 007.29 
 1395650759.502572459 , 008.72 006.78 005.00 009.32 014.07 022.44 006.47 007.36 
 1395650759.553170234 , 008.33 006.46 004.87 009.25 014.72 022.57 006.46 007.60 
 1395650759.653235683 , 008.39 006.92 005.09 000.00 015.71 022.24 006.31 007.17 
 1395650759.702855469 , 008.48 006.66 005.36 000.00 014.96 022.61 006.25 007.33 
 1395650759.802925949 , 008.16 006.78 004.91 009.32 014.95 023.39 006.39 007.55 
 1395650759.856270369 , 008.22 006.96 005.03 000.00 014.45 000.00 006.21 007.61 
 1395650759.952324836 , 008.15 006.74 004.84 000.00 014.41 022.88 006.33 007.51 
 1395650760.7148287 , 008.27 006.66 005.13 000.00 014.16 022.76 006.43 007.48 
 1395650760.290052139 , 008.43 006.55 005.03 000.00 015.12 022.47 006.20 007.44 
 1395650760.340579724 , 008.36 006.30 005.19 000.00 014.88 023.17 006.20 007.31 
 1395650760.391803275 , 008.23 006.78 005.26 000.00 014.82 023.27 006.24 007.57 
 1395650760.490695601 , 008.31 006.28 004.86 000.00 015.02 022.40 006.37 007.35 
 1395650760.590594689 , 008.48 006.79 005.24 000.00 000.00 022.36 006.26 007.69 
 1395650760.641244909 , 008.45 006.41 004.82 000.00 013.69 022.15 006.19 007.43 
 1395650760.694652544 , 008.29 006.53 005.41 000.00 000.00 020.96 006.34 007.62 
 1395650760.790596795 , 008.12 006.56 005.08 000.00 013.69 022.31 006.25 007.51 
 1395650760.890250180 , 008.43 006.66 004.75 000.00 013.64 021.47 006.47 007.48 
 1395650760.940875893 , 008.42 006.61 005.20 000.00 013.03 022.23 006.39 007.25 
 1395650761.40778052 , 008.35 006.57 004.88 000.00 013.67 021.15 006.34 007.25 
 1395650761.91218824 , 008.40 006.51 005.10 000.00 014.43 020.33 006.21 007.75 
 1395650761.191198368 , 008.42 006.44 004.88 000.00 015.66 022.60 006.28 007.59 
 1395650761.240846163 , 008.40 006.66 005.15 000.00 014.75 022.12 006.17 007.34 
 1395650761.340557934 , 008.43 006.76 004.97 000.00 013.80 021.44 006.16 007.49 
 1395650761.391016376 , 008.25 006.65 005.32 000.00 014.09 021.20 006.31 007.84 
 1395650761.490877186 , 008.24 006.92 004.77 000.00 014.67 021.65 006.19 007.69 
 1395650761.543030469 , 008.31 006.56 004.58 000.00 013.59 020.90 006.20 007.60 
 1395650761.640928532 , 008.26 006.62 005.06 000.00 014.56 021.63 006.07 007.68 
 1395650761.690249258 , 008.23 006.65 004.85 000.00 014.87 021.38 006.33 007.67 
 1395650761.791204066 , 008.16 006.36 005.28 000.00 015.03 021.74 006.06 007.83 
 1395650761.840533105 , 008.27 006.25 005.28 000.00 015.39 022.11 006.27 007.63 
 1395650761.940408165 , 008.12 006.55 005.19 000.00 015.03 021.22 006.30 007.48 
 1395650761.990802563 , 008.34 006.66 005.18 009.71 014.43 021.57 006.23 007.53 
 1395650762.90669384 , 008.16 006.76 004.96 009.04 015.90 021.37 006.35 007.38 
 1395650762.140215415 , 008.26 006.87 005.15 009.52 016.19 020.83 006.20 007.39 
 1395650762.190615469 , 008.37 006.74 004.63 009.72 015.72 021.78 006.26 007.53 
 1395650762.241237340 , 008.30 006.62 005.14 009.95 016.19 020.94 006.37 007.88 
 1395650762.290639993 , 008.35 006.67 005.07 009.49 017.03 020.47 006.28 007.77 
 1395650762.390234290 , 008.21 006.79 004.87 000.00 017.47 019.71 006.43 007.60 
 1395650762.440853647 , 008.38 006.92 005.24 009.14 017.11 020.66 006.15 007.69 
 1395650762.491276542 , 008.16 006.71 005.20 009.23 017.30 020.44 006.07 007.65 
 1395650762.591210760 , 008.36 006.83 004.96 000.00 016.77 020.68 006.11 007.84 
 1395650762.640849468 , 008.27 006.47 004.74 000.00 017.11 020.28 006.06 007.42 
 1395650762.740800940 , 008.24 006.88 004.92 000.00 016.17 020.59 006.24 007.56 
 1395650762.791211818 , 008.34 006.88 004.81 000.00 016.23 020.65 006.20 007.97 
 1395650762.890854728 , 008.30 006.65 004.78 000.00 015.84 020.41 006.31 007.76 
 1395650762.940414870 , 008.25 006.66 005.51 000.00 016.41 020.68 006.26 008.21 
 1395650763.40260457 , 008.23 006.60 005.42 000.00 018.38 020.77 006.16 008.02 
 1395650763.141180972 , 008.22 006.73 005.10 000.00 015.60 021.05 006.05 007.79 
 1395650763.190552685 , 008.23 006.34 005.21 000.00 016.59 021.21 006.19 007.80 
 1395650763.290458752 , 008.38 006.66 005.30 000.00 017.13 021.28 006.19 007.54 
 1395650763.340814669 , 008.29 006.51 005.16 000.00 016.99 020.56 006.37 007.46 
