 1395648262.611677960 , 000.00 005.23 008.11 013.12 000.00 021.06 005.47 003.59 
 1395648262.712421424 , 000.00 006.26 008.11 012.92 000.00 000.00 005.85 003.19 
 1395648262.812115599 , 000.00 006.04 008.07 013.11 000.00 000.00 005.38 003.45 
 1395648262.911775897 , 000.00 006.78 008.13 013.15 000.00 020.06 005.40 003.20 
 1395648263.12428502 , 000.00 006.14 007.81 013.12 000.00 020.56 005.55 003.38 
 1395648263.112178266 , 000.00 006.47 008.04 012.93 000.00 022.95 005.98 002.89 
 1395648263.161484121 , 000.00 006.68 008.07 013.47 000.00 022.47 005.61 003.08 
 1395648263.262193576 , 000.00 005.96 007.64 013.12 000.00 021.16 005.76 003.26 
 1395648263.361826636 , 000.00 006.58 008.19 013.33 000.00 022.60 005.56 003.13 
 1395648263.461466473 , 000.00 006.26 007.63 013.02 000.00 021.98 005.68 003.10 
 1395648263.562151553 , 000.00 006.56 008.03 013.24 000.00 023.60 005.59 003.28 
 1395648263.661750387 , 000.00 006.60 008.26 013.01 000.00 022.28 005.57 003.45 
 1395648263.712664685 , 000.00 006.29 008.00 013.09 000.00 021.82 005.54 003.19 
 1395648263.862158626 , 000.00 006.46 007.75 012.94 000.00 000.00 005.75 003.12 
 1395648263.911408742 , 000.00 006.41 008.06 013.25 000.00 021.67 005.93 003.05 
 1395648264.12281137 , 000.00 006.59 008.43 013.23 000.00 022.49 005.43 003.16 
 1395648264.112225060 , 000.00 006.06 007.93 012.99 000.00 023.95 005.63 003.19 
 1395648264.212150827 , 000.00 006.51 008.07 012.77 000.00 023.57 005.75 003.33 
 1395648264.312118078 , 000.00 006.62 008.00 013.18 000.00 023.84 006.28 002.94 
 1395648264.412125631 , 000.00 006.21 008.11 012.78 000.00 024.48 005.29 003.23 
 1395648264.461385945 , 000.00 006.37 007.88 012.56 000.00 023.68 005.59 003.36 
 1395648264.562299826 , 000.00 006.05 008.13 013.05 000.00 023.79 005.64 003.31 
 1395648264.662221260 , 000.00 006.43 008.06 012.90 000.00 023.91 006.11 003.27 
 1395648264.761895874 , 000.00 006.52 008.41 012.83 000.00 023.59 005.50 003.40 
 1395648264.861853559 , 000.00 006.25 007.84 012.52 000.00 023.63 005.44 003.19 
 1395648264.961773248 , 000.00 006.28 008.40 012.64 000.00 000.00 005.47 003.18 
 1395648265.61836390 , 000.00 006.21 008.45 013.15 000.00 023.06 005.57 003.39 
 1395648265.161889619 , 000.00 006.20 008.18 013.06 000.00 022.90 005.60 002.96 
 1395648265.212217598 , 000.00 006.43 008.38 013.42 000.00 024.46 005.74 003.12 
 1395648265.312080994 , 000.00 006.34 007.89 013.63 000.00 024.30 005.44 003.22 
 1395648265.411989087 , 000.00 006.10 008.24 013.47 000.00 023.33 005.61 003.24 
 1395648265.511780482 , 000.00 006.15 008.08 013.46 000.00 022.60 005.85 003.23 
 1395648265.567286772 , 000.00 006.29 007.79 013.03 000.00 024.55 005.43 003.47 
 1395648265.664286253 , 000.00 006.28 007.90 013.38 000.00 024.50 005.53 003.38 
 1395648265.761909983 , 000.00 006.57 008.35 013.52 000.00 025.06 005.74 003.28 
 1395648265.861701165 , 000.00 006.29 008.21 013.25 000.00 023.56 005.25 003.32 
 1395648265.961564350 , 000.00 006.99 008.03 013.31 000.00 022.60 005.52 002.88 
 1395648266.61387032 , 000.00 006.10 007.56 013.20 000.00 000.00 005.48 002.99 
 1395648266.162394849 , 000.00 006.43 008.02 013.78 000.00 025.17 005.55 003.29 
 1395648266.262191896 , 000.00 006.46 008.38 013.35 000.00 023.32 005.52 002.96 
 1395648266.362123323 , 000.00 006.29 007.70 013.22 000.00 000.00 005.01 003.18 
 1395648266.461931892 , 000.00 006.56 007.95 013.27 000.00 022.79 005.78 003.36 
 1395648266.513663612 , 000.00 006.20 008.03 013.94 000.00 022.99 005.34 003.27 
 1395648266.611446577 , 000.00 006.47 007.91 013.72 000.00 023.04 005.65 003.40 
 1395648266.712352283 , 000.00 006.64 007.80 013.27 000.00 022.89 005.62 003.14 
 1395648266.812207998 , 000.00 006.07 007.63 013.61 000.00 000.00 005.54 002.96 
 1395648266.912068604 , 000.00 006.42 007.91 013.52 000.00 021.94 005.96 003.41 
 1395648267.11791130 , 000.00 006.58 008.11 013.67 000.00 023.93 005.37 003.37 
 1395648267.111828156 , 000.00 006.03 008.19 013.28 000.00 022.93 005.69 002.99 
 1395648267.211786955 , 000.00 006.30 008.31 012.87 000.00 023.01 005.71 003.11 
 1395648267.262119893 , 000.00 006.14 008.01 013.07 000.00 023.48 005.16 003.37 
 1395648267.411629058 , 000.00 006.12 007.92 013.37 000.00 000.00 005.36 003.09 
 1395648267.461967442 , 000.00 006.14 007.95 014.00 000.00 021.81 005.76 003.21 
 1395648267.561729921 , 000.00 006.57 007.95 014.51 000.00 022.96 005.55 003.28 
 1395648267.662374489 , 000.00 006.54 008.05 000.00 000.00 021.81 005.23 003.37 
 1395648267.762069433 , 000.00 006.33 007.83 013.45 000.00 022.32 005.55 003.15 
 1395648267.861776595 , 000.00 006.28 008.08 013.59 000.00 023.47 005.51 003.01 
 1395648267.961430259 , 000.00 006.02 008.34 013.43 000.00 022.25 005.46 003.17 
 1395648268.344413875 , 000.00 006.70 007.98 013.33 000.00 023.37 005.27 003.11 
 1395648268.445247229 , 000.00 006.34 007.66 013.29 000.00 000.00 005.87 002.90 
 1395648268.544886295 , 000.00 006.54 008.16 013.20 000.00 023.33 005.19 003.28 
 1395648268.645616565 , 000.00 006.10 007.89 013.57 000.00 023.51 005.76 003.10 
 1395648268.745474935 , 000.00 006.34 007.97 013.56 000.00 022.00 005.42 003.22 
 1395648268.845333019 , 000.00 006.39 008.04 013.62 000.00 023.48 005.15 003.29 
 1395648268.945096966 , 000.00 005.89 007.89 013.47 000.00 000.00 005.42 003.02 
 1395648268.997788024 , 000.00 006.08 007.53 013.59 000.00 022.94 005.69 003.15 
 1395648269.95665765 , 000.00 006.29 008.22 013.42 000.00 021.55 005.73 003.37 
 1395648269.195416577 , 000.00 006.56 008.16 013.47 000.00 000.00 005.45 002.86 
 1395648269.295196933 , 000.00 006.58 008.21 013.37 000.00 021.80 005.07 003.24 
 1395648269.394886145 , 000.00 006.52 007.91 013.12 000.00 000.00 005.46 003.10 
 1395648269.495598045 , 000.00 006.05 008.44 013.31 000.00 022.47 005.25 003.24 
 1395648269.595569348 , 000.00 005.98 008.40 013.39 000.00 023.14 005.96 003.35 
 1395648269.695538557 , 000.00 006.69 008.33 013.65 000.00 023.23 005.47 003.24 
 1395648269.795613082 , 000.00 006.34 007.83 013.46 000.00 022.78 005.64 003.42 
 1395648269.849161721 , 000.00 006.20 007.88 013.88 000.00 021.71 005.46 003.43 
 1395648269.944953024 , 000.00 006.18 008.21 013.61 000.00 022.07 005.32 003.59 
 1395648270.44643770 , 000.00 006.17 007.83 013.51 000.00 023.36 005.50 003.44 
 1395648270.145615903 , 000.00 006.58 007.78 013.01 000.00 021.66 005.87 003.38 
 1395648270.245405755 , 000.00 006.14 008.26 013.19 000.00 000.00 005.48 002.96 
 1395648270.345447597 , 000.00 006.09 008.04 013.05 000.00 021.15 005.56 003.35 
 1395648270.445466528 , 000.00 006.29 008.10 013.24 000.00 020.66 005.75 003.22 
