 1395647572.850924984 , 005.18 000.00 009.50 007.57 003.48 005.27 000.00 012.73 
 1395647572.951717834 , 005.48 000.00 009.50 007.71 003.46 005.33 000.00 012.96 
 1395647573.1270151 , 005.20 000.00 009.37 007.63 003.46 005.18 000.00 012.68 
 1395647573.101087181 , 005.06 000.00 009.32 007.80 003.54 005.00 000.00 012.81 
 1395647573.200831362 , 005.31 000.00 009.40 007.41 003.58 005.21 000.00 012.74 
 1395647573.301478647 , 005.33 000.00 009.32 007.44 003.49 005.05 000.00 013.15 
 1395647573.352276586 , 005.48 000.00 009.62 007.42 003.46 005.10 000.00 013.12 
 1395647573.451044316 , 005.05 000.00 009.48 007.79 003.23 005.03 000.00 012.82 
 1395647573.550912182 , 004.97 000.00 009.60 007.68 003.56 004.93 000.00 013.14 
 1395647573.651761112 , 005.06 000.00 009.35 007.56 003.50 004.97 000.00 012.87 
 1395647574.8371408 , 005.15 000.00 009.62 007.70 003.45 005.32 000.00 012.86 
 1395647574.109196174 , 005.21 000.00 009.32 007.53 003.53 005.37 000.00 012.66 
 1395647574.208816166 , 005.15 000.00 009.87 007.92 003.50 005.03 000.00 012.96 
 1395647574.259155743 , 005.06 000.00 009.67 007.83 003.31 005.46 000.00 012.79 
 1395647574.363617205 , 005.51 000.00 009.60 007.66 003.68 005.25 000.00 012.77 
 1395647574.459392028 , 005.22 000.00 009.88 008.03 003.28 005.21 000.00 012.85 
 1395647574.559340843 , 005.47 000.00 010.00 007.66 003.87 005.05 000.00 012.97 
 1395647574.659209125 , 005.14 000.00 009.55 007.53 003.33 005.28 000.00 012.88 
 1395647574.759070918 , 005.23 000.00 009.57 007.64 003.31 005.55 000.00 012.84 
 1395647574.809467480 , 005.46 000.00 009.59 007.70 003.10 005.04 000.00 012.75 
 1395647574.909165284 , 005.06 000.00 009.66 008.02 003.40 005.11 000.00 012.94 
 1395647575.8933134 , 005.59 000.00 009.44 007.33 003.38 004.86 000.00 012.84 
 1395647575.108620046 , 005.42 000.00 009.40 007.76 003.02 005.54 000.00 013.04 
 1395647575.162026912 , 005.17 000.00 009.51 007.62 003.49 005.05 000.00 012.87 
 1395647575.258902915 , 004.93 000.00 009.28 007.57 003.44 004.78 000.00 012.88 
 1395647575.358768686 , 005.37 000.00 009.20 007.90 003.95 005.15 000.00 012.79 
