 1395649710.90349202 , 007.52 006.97 005.46 006.53 000.00 015.81 007.76 008.01 
 1395649710.189241875 , 007.76 006.75 005.51 006.70 000.00 000.00 007.62 007.90 
 1395649710.289245653 , 007.26 006.85 005.30 007.06 000.00 000.00 000.00 008.30 
 1395649710.390278967 , 007.46 006.74 005.30 006.51 000.00 000.00 007.77 007.61 
 1395649710.489258239 , 007.59 006.99 005.32 006.38 000.00 000.00 007.48 007.38 
 1395649710.589236245 , 007.54 007.26 004.90 007.08 000.00 000.00 007.53 007.34 
 1395649710.639737155 , 007.62 006.81 005.28 006.67 000.00 000.00 007.72 007.42 
 1395649710.739709225 , 007.76 007.02 005.50 006.69 000.00 000.00 007.69 008.02 
 1395649710.839690582 , 007.86 007.05 005.46 006.57 000.00 000.00 007.71 008.14 
 1395649710.939683745 , 007.83 007.05 005.01 006.75 000.00 019.15 007.48 007.74 
 1395649710.989228521 , 007.80 007.18 005.23 006.74 000.00 000.00 007.32 007.76 
 1395649711.90283692 , 007.67 006.90 005.34 006.84 000.00 000.00 007.70 007.51 
 1395649711.189268556 , 007.21 007.12 005.45 006.87 000.00 000.00 007.49 007.72 
 1395649711.289247331 , 007.75 006.71 005.02 007.11 000.00 000.00 007.95 007.81 
 1395649711.389231482 , 007.45 007.20 005.45 006.80 000.00 000.00 000.00 008.62 
 1395649711.444323544 , 007.35 007.01 005.49 006.67 000.00 000.00 007.48 009.55 
 1395649711.539262924 , 007.56 007.34 005.24 006.74 000.00 017.23 007.68 008.70 
 1395649711.639248125 , 007.71 006.84 004.96 006.80 000.00 016.52 007.86 008.66 
 1395649711.689877958 , 007.52 006.92 004.90 006.80 000.00 013.13 007.88 008.47 
 1395649711.789835920 , 007.34 007.21 005.80 006.82 000.00 012.51 007.88 007.93 
 1395649711.839245484 , 007.57 006.78 005.36 006.90 000.00 012.68 007.34 007.99 
 1395649711.940275789 , 007.38 007.07 005.46 006.81 000.00 014.53 007.74 007.82 
 1395649711.989892157 , 007.71 006.67 005.61 006.73 000.00 015.08 007.93 007.55 
 1395649712.89859822 , 007.38 007.31 005.46 006.87 000.00 000.00 007.83 007.66 
 1395649712.435892513 , 007.61 007.28 005.46 006.59 000.00 012.73 007.61 007.92 
 1395649712.486357521 , 007.69 006.93 005.21 006.87 000.00 015.16 007.47 007.93 
 1395649712.536679914 , 007.58 006.93 005.09 006.49 000.00 000.00 007.51 007.89 
 1395649712.636615246 , 007.58 007.06 005.04 006.60 000.00 000.00 007.72 007.63 
 1395649712.736541711 , 007.29 006.93 005.21 006.75 000.00 016.10 007.56 007.87 
